extractor,gpt_model,experiment,prompt_strategy,director_model,matcher_model,session_id,trace_file,round,object_num,basket_id,referring_expression,previous_referring_expression,re_words,relative_lexical_overlap,jaccard_lexical_overlap
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_1/gpt5.2-acl_123244_1_data.json,4,11,11,"a plain, uniform light reddish-brown wicker basket with a single arched handle that matches the body (not dark); Shape is a rounded rectangle/oval, open top, no lid; no contrasting color bands or special handle wraps; the simple rounded-oval/rounded-rectangle tote; uniform light reddish-brown wicker with a matching arched handle; open top, no lid; no two-tone/contrast details","a very shallow, wide round tray-like basket with ONE thin arch handle; The base shows a clear spiral/concentric-ring pattern; there’s a darker reddish-brown band around the rim compared to the lighter tan center; the flat round spiral one; extremely shallow; basically a flat serving-tray basket with one thin arch handle and a very visible spiral/concentric base pattern plus a darker reddish-brown rim band; Not the deeper round bucket with a tall handle",63,0.2698412698412698,0.1349206349206349
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_1,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_1/gpt5.2-acl_123244_1_data.json,4,12,12,a boxy rectangular basket with an open top and a thick dark (almost black/gray) arched handle that looks twisted/doubled; The body is two-tone; mostly dark gray/black weave with a lighter tan strip/band along the bottom edge; No lid,a rectangular picnic-style basket with TWO lid flaps on top; they meet in the middle; one tall central wicker handle; No metal frame—just wicker; golden-tan with a tight vertical weave,43,0.32558139534883723,0.22580645161290322
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,1,1,1,a novelty wicker basket shaped like a mouse/rodent; rounded body with a pointed snout and dark nose; two little bead eyes; a flat strap handle running over the top/back; the mouse/rodent with the pointed snout; not the cat-face one with little feet,,46,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,1,2,2,"a deep, rounded bucket-shaped wicker basket; a single thick arched handle that’s very dark brown/almost black; the body has a tight small weave and a slightly darker band right under the rim",,35,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,1,3,3,a rectangular picnic-style wicker basket with a tall central handle; its lid is flipped open—hinged on the left and leaning up to the right side; More boxy than the others; the one with the open lid,,38,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,1,4,4,"an oval, shallow ‘boat-shaped’ basket with a single arched handle; The weave is two-tone—pale/whitish sides with a tan/brown base; the handle has small colored wrap accents (reddish/purple) where it meets the sides; small reddish/purple wrap accents where the handle attaches",,47,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,1,5,5,a low rectangular basket with straight sides and a very thick twisted-rope style handle arching over it; The body has a checkered weave with lighter vertical strips,,28,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,1,6,6,the round lidded wicker basket that looks like a cat face; bead eyes; a little nose with whiskers stitched on the lid; it stands on four small feet; No big handle on top; unlike the mouse,,36,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,1,7,7,a rectangular basket with one arched handle and a thick braided band around the top rim; The sides are distinctly green/teal vertical weaving with an orange-brown frame/base; very two-tone (green + tan),,35,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,1,8,8,"a short, squat oval basket with a single arched handle; made of dark gray/black wicker; a lighter tan band/base at the bottom; two-tone dark body + light base; the handle is dark gray/black too; the basket is more oval/squat than round",,45,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,1,9,9,a tall cylindrical wicker basket (like a small hamper); TWO small loop handles near the top rim; no big arch handle; Open top; vertical-sided; medium brown; two loop handles are small and sit right up at the rim,,39,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,1,10,10,"a very shallow, round tray-like basket with a spiral/coiled pattern on the base; one thin arched handle spanning across (attached at two opposite points); Much flatter than the others; the very flat tray with the spiral base; not a deeper handled basket",,44,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,1,11,11,a deep round tub/bucket basket with TWO built-in side handles that rise up like little ears; a diagonal/chevron weave and a darker band near the bottom; no tall arch handle; just the two short ‘ear’ handles on the rim,,42,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,1,12,12,a light warm-brown basket with a single thick arched handle; a rounded-square/rectangular shape; The sides are quite open/see-through with a lattice weave (you can see through the gaps); the top rim flares slightly outward,,39,1.0,0.0
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,2,1,1,"a light tan rectangular picnic basket with a flat lid; one tall central handle arches over the top, and there’s also a thinner strap/handle piece lying diagonally across the top toward the right; the lid is slightly propped/open on the right side; the rectangular lidded picnic basket with the tall center handle and that diagonal strap across the top; the lid is slightly propped open on the right edge",a novelty wicker basket shaped like a mouse/rodent; rounded body with a pointed snout and dark nose; two little bead eyes; a flat strap handle running over the top/back; the mouse/rodent with the pointed snout; not the cat-face one with little feet,72,0.2361111111111111,0.16831683168316833
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,2,2,2,"a tall, straight-sided cylindrical wicker basket (like a small barrel); an open top (no lid) and small loop handles at the rim—one on the right is clearly visible; no big arching handle over the top; medium-to-dark brown wicker, open top (no lid), with TWO small loop handles at the rim (one each side—right one most visible); No big arching handle over the top; the tall, medium-to-dark brown cylindrical/barrel basket with an open top (no lid) and two small loop handles right at the rim (no big arching handle)","a deep, rounded bucket-shaped wicker basket; a single thick arched handle that’s very dark brown/almost black; the body has a tight small weave and a slightly darker band right under the rim",96,0.13541666666666666,0.11016949152542373
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,2,3,3,"a squat, round bowl-shaped wicker basket (almost like a cauldron) with a wide opening and ONE thick arched handle that’s very dark brown/black; The body is darker brown and bulbous—not tall like the barrel basket; basket 3’s handle is noticeably darker (almost black) and thicker than the brown basket body; a squat, round cauldron/bowl shape with a wide mouth and a dark rim band at the top",a rectangular picnic-style wicker basket with a tall central handle; its lid is flipped open—hinged on the left and leaning up to the right side; More boxy than the others; the one with the open lid,73,0.2191780821917808,0.16842105263157894
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,2,4,4,"a small, low rectangular wicker basket with an unusually HUGE oval handle—thick twisted rope-like wicker forming a tall loop; The basket body is short and tight-woven, light tan with some darker vertical strips; the ‘tiny basket + oversized twisted handle’ one","an oval, shallow ‘boat-shaped’ basket with a single arched handle; The weave is two-tone—pale/whitish sides with a tan/brown base; the handle has small colored wrap accents (reddish/purple) where it meets the sides; small reddish/purple wrap accents where the handle attaches",43,0.32558139534883723,0.18421052631578946
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,2,5,5,"the dark gray/black wicker basket with a lighter beige band around the bottom; an oval/rounded-rectangle tub with one chunky arched handle (same dark tone), open top—no lid; the darkest two-tone (dark body + pale base) handled basket",a low rectangular basket with straight sides and a very thick twisted-rope style handle arching over it; The body has a checkered weave with lighter vertical strips,41,0.1951219512195122,0.13114754098360656
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,2,6,6,"the animal-shaped lidded basket: a light tan woven duck/goose seen from the side, with a rounded body and a raised head/neck on the right (you can see a small dark eye); No regular handle—its ‘head’ is the distinctive feature; the side-view duck",the round lidded wicker basket that looks like a cat face; bead eyes; a little nose with whiskers stitched on the lid; it stands on four small feet; No big handle on top; unlike the mouse,47,0.2553191489361702,0.16901408450704225
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,2,7,7,"the other animal basket—light tan, round lidded, but viewed from above/front with a CAT face on the lid (whiskers/nose) and two little ears; it also sits on tiny feet; Not the side-profile duck",a rectangular basket with one arched handle and a thick braided band around the top rim; The sides are distinctly green/teal vertical weaving with an orange-brown frame/base; very two-tone (green + tan),37,0.21621621621621623,0.125
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,2,8,8,"a very shallow, wide round/oval basket like a low tray, pale straw color, with a thin light arched handle; The base has a really obvious spiral coil weave pattern; the shallow ‘spiral-base’ handled tray","a short, squat oval basket with a single arched handle; made of dark gray/black wicker; a lighter tan band/base at the bottom; two-tone dark body + light base; the handle is dark gray/black too; the basket is more oval/squat than round",36,0.3888888888888889,0.208955223880597
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,2,9,9,a boxy rectangular basket with straight sides and one brown arched handle; the sides are woven in a greenish/teal color (two-tone: green panels with brown frame/rim); the only rectangular basket with green sides,a tall cylindrical wicker basket (like a small hamper); TWO small loop handles near the top rim; no big arch handle; Open top; vertical-sided; medium brown; two loop handles are small and sit right up at the rim,36,0.3055555555555556,0.171875
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,2,10,10,"a deep, round tub-shaped wicker basket in medium brown with a thick braided/rope-like rim; TWO small loop handles sticking up on the left and right sides (no big arch handle); the round tub with two side loops; two short loop handles right on the rim (one on each side), no tall arch handle; The body weave looks chunky and diagonal/chevron, and the top rim is a thick braided rope","a very shallow, round tray-like basket with a spiral/coiled pattern on the base; one thin arched handle spanning across (attached at two opposite points); Much flatter than the others; the very flat tray with the spiral base; not a deeper handled basket",73,0.2191780821917808,0.15841584158415842
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,2,11,11,"a small light-tan oval basket WITH a lid, and one arched handle; The handle is attached on both sides by noticeable reddish/purple leather-like straps; The lid has a central oval/leaf-shaped panel (slightly greenish); the only lidded handled basket with those colored strap attachments",a deep round tub/bucket basket with TWO built-in side handles that rise up like little ears; a diagonal/chevron weave and a darker band near the bottom; no tall arch handle; just the two short ‘ear’ handles on the rim,48,0.25,0.15384615384615385
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,2,12,12,"an open-top, warm reddish-brown wicker basket with a single arched handle; a rounded-rectangle/oval shape with fairly tall sides, and the rim has a slightly scalloped/looped weave detail—no lid and no extra side loops; the uniform reddish-brown handled basket",a light warm-brown basket with a single thick arched handle; a rounded-square/rectangular shape; The sides are quite open/see-through with a lattice weave (you can see through the gaps); the top rim flares slightly outward,45,0.4666666666666667,0.3333333333333333
gpt,gpt-5.5,ACL,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl_123244_2,data/experiments/ACL/gpt5.2-acl/gpt5.2-acl_123244_2/gpt5.2-acl_123244_2_data.json,3,1,1,a rectangular picnic-style basket with one tall arched handle; the body is two-tone—green/teal woven sides with a tan/orange rim and base (vertical tan stakes show through the green); the boxy rectangular one with a single tall arch handle; the sides are distinctly green/teal while the rim and base are tan/orange; strong green paneling,"a light tan rectangular picnic basket with a flat lid; one tall central handle arches over the top, and there’s also a thinner strap/handle piece lying diagonally across the top toward the right; the lid is slightly propped/open on the right side; the rectangular lidded picnic basket with the tall center handle and that diagonal strap across the top; the lid is slightly propped open on the right edge",60,0.38333333333333336,0.21100917431192662
