extractor,gpt_model,experiment,session_prefix,prompt_strategy,director_model,matcher_model,session_id,trace_file,round,object_num,basket_id,referring_expression,previous_referring_expression,re_words,relative_lexical_overlap,jaccard_lexical_overlap
gpt,gpt-5.5,ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,data/experiments/ACL/2026-05-15/gpt5.2-acl/acl-debug-5.2/debug_data.json,5,7,images/017.png,"the plain light honey-brown open basket with a single arched handle; shaped like a rounded square/tub; No lid, no notch/spout, and no special patterns; the plain honey-brown rounded-square/tub with one arched handle; no V-notch/spout on the rim; no pale wrap or reddish strap attachments on the handle","the open light honey-brown basket with one arched handle, shaped like a rounded square; it has a clear pinched-in V-notch/pour-spout on the front rim; a clear little V-shaped pinch/notch on the *front* rim",55,0.45454545454545453,0.35714285714285715
gpt,gpt-5.5,ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,data/experiments/ACL/2026-05-15/gpt5.2-acl/acl-debug-5.2/debug_data.json,5,8,images/076.png,the duck/bird-shaped wicker basket in side profile; a solid rounded body with the head/beak sticking out to the RIGHT and a little dark eye; a flat strap-style handle on top; not an open basket; the solid duck shape,the duck/bird-shaped wicker basket in side profile; rounded body with the head/beak sticking out to the right and a little dark eye; a flat strap-style handle on top; not the round cat-face,42,0.8095238095238095,0.7555555555555555
gpt,gpt-5.5,ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,data/experiments/ACL/2026-05-15/gpt5.2-acl/acl-debug-5.2/debug_data.json,5,9,images/033.png,the round light-tan cat-face lidded basket; two little ears on top; a face (eyes/whiskers/nose) on the lid; it sits on small feet; no arched handle; the round cat-face with ears/feet,"the round light-tan *cat-face* lidded basket; you can see the drawn/stitched face (eyes/whiskers/nose) and two little ears on top, sitting on small feet—no arched handle; the round cat-face with ears/feet",36,0.8611111111111112,0.7209302325581395
gpt,gpt-5.5,ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,data/experiments/ACL/2026-05-15/gpt5.2-acl/acl-debug-5.2/debug_data.json,5,10,images/015.png,the rectangular picnic-style basket with a tall central handle; its hinged lid is flipped open; lid panel sticking up/leaning to the right so you can see the open top; the open-lid picnic basket (lid flipped up/leaning right),the rectangular picnic-style basket with a tall central handle; its hinged lid is flipped open—lid panel sticking up/leaning to the right so you can see the open top; More yellow-gold than the others; the *open-lid* rectangular picnic basket; tall central handle and the hinged lid panel is clearly flipped up/leaning to the right; not a closed box or an open-top rectangle,41,1.0,0.6029411764705882
gpt,gpt-5.5,ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,data/experiments/ACL/2026-05-15/gpt5.2-acl/acl-debug-5.2/debug_data.json,5,11,images/019.png,"the very shallow, wide round tray with a single arched handle; a super obvious spiral/coiled pattern on the base; much flatter than any bucket; handle is a pale/light tan arch over a very flat spiral tray","the very shallow, wide round *tray* basket with one arched handle and a really obvious spiral/coiled pattern on the base; much flatter than the other handled baskets; the flat spiral tray",38,0.6052631578947368,0.48936170212765956
gpt,gpt-5.5,ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,data/experiments/ACL/2026-05-15/gpt5.2-acl/acl-debug-5.2/debug_data.json,5,12,images/012.png,the rectangular open basket with an orange-brown handle/frame; green/teal vertical striped body panels; a scalloped/zigzag top rim; the green-striped rectangle,the rectangular open basket with an orange-brown arched handle/frame but **green/teal vertical striped** body panels and a **scalloped/zigzag** top rim; that striped rectangular one,25,0.88,0.7096774193548387
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,1,1,images/076.png,"the light-tan wicker basket shaped like a duck/bird—side profile with a pointed beak and a little round eye detail near the front; a lidded, animal-shaped container; not the round cat-face one",,36,1.0,0.0
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,1,2,images/001.png,"a deep, rounded ‘bucket’ basket with a very dark (almost black) thick arched handle; The body is medium-brown with a tight small weave; looks like a half-sphere hanging from that dark handle",,34,1.0,0.0
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,1,3,images/015.png,"a boxy rectangular picnic basket in golden tan, with a tall handle rising from the center (like a divider); One hinged lid is flipped open/up, so you can see the interior compartment; this open-lid rectangular one",,38,1.0,0.0
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,1,4,images/009.png,"an oval, fairly shallow basket with a single arched handle; notably two-tone: pale/whitish wicker sides with a tan rim; the handle uprights have little reddish/burgundy accent bands; slightly tilted/boat-shaped rather than boxy; the pale/whitish two-tone oval with the tan rim and the little burgundy/red wraps on the handle supports",,57,1.0,0.0
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,1,5,images/022.png,a low rectangular brown basket with a single big arched handle that looks like a thick twisted rope; The body has a chunky checkerboard/blocky weave pattern; there’s no lid; that rectangular twisted-handle one,,36,1.0,0.0
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,1,6,images/033.png,"the light-tan lidded basket that looks like a cat face viewed from above: round shape with two little ears, painted eyes/whiskers and a small pink nose, and it sits on tiny feet; Not the duck/bird side-profile from basket 1",,43,1.0,0.0
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,1,7,images/012.png,a rectangular basket with a single arched handle; the body is distinctly green/teal (vertical-looking weave/slats) with an orange-brown rim and handle; a decorative braided strip along the top front edge; No lid; the green/teal rectangular one with the orange-brown rim/handle,,47,1.0,0.0
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,1,8,images/040.png,"a squat oval basket in dark gray/black wicker with a single dark arched handle; a noticeable lighter beige/cream band around the bottom edge; Open top, no lid",,29,1.0,0.0
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,1,9,images/037.png,"a tall, upright cylindrical ‘tub’ basket in medium-dark brown; TWO small loop handles near the top rim (one on each side), not one big arching handle; Open top, vertical stake-like weave; the tall cylinder with two small loop handles",,41,1.0,0.0
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,1,10,images/019.png,"a very shallow, round tray-like basket with a tight spiral-coil pattern in the base; one arched handle, kind of off-center/diagonal where it meets the rim; not a deep tote; the really flat, shallow round tray with the obvious spiral-coil base; much flatter than any other handled one; more like a serving tray than a tote",,60,1.0,0.0
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,1,11,images/065.png,a deep round tub basket with NO big arch handle; it has two short ‘ear’ handles built into the rim (one on each side); The sides have a bold diagonal/chevron weave pattern; Open top; that ear-handled chevron tub; two thick little ear-handles integrated into the rim; the sides show a clear diagonal/chevron weave,,57,1.0,0.0
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,1,12,images/017.png,a warm light-brown small tote with ONE arched handle and an open top; the rim is pinched/wavy so it makes two little points at the front/back; kind of a heart-shaped opening; Not flat like the tray,,40,1.0,0.0
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,2,1,images/015.png,"the boxy rectangular picnic basket with a tall center handle, one of the lids is flipped open/up so you can see inside, that open-lid rectangular one","a boxy rectangular picnic basket in golden tan, with a tall handle rising from the center (like a divider); One hinged lid is flipped open/up, so you can see the interior compartment; this open-lid rectangular one",28,0.8571428571428571,0.5714285714285714
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,2,2,images/037.png,"the tall upright cylindrical tub basket in medium-dark brown, with TWO small loop handles on opposite sides near the top rim, no big arched handle","a tall, upright cylindrical ‘tub’ basket in medium-dark brown; TWO small loop handles near the top rim (one on each side), not one big arching handle; Open top, vertical stake-like weave; the tall cylinder with two small loop handles",26,0.8461538461538461,0.4888888888888889
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,2,3,images/001.png,"a deep, rounded bucket/half-sphere basket with one thick arched handle that’s very dark (almost black), The body is medium-brown with a tight fine weave, this dark-handle bucket, the deep half-sphere bucket with the very dark thick arched handle","a deep, rounded ‘bucket’ basket with a very dark (almost black) thick arched handle; The body is medium-brown with a tight small weave; looks like a half-sphere hanging from that dark handle",44,0.6136363636363636,0.5294117647058824
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,2,4,images/022.png,"the low rectangular brown basket with a big thick *twisted rope* handle (golden tan), a chunky checkerboard/blocky weave on the body, No lid",a low rectangular brown basket with a single big arched handle that looks like a thick twisted rope; The body has a chunky checkerboard/blocky weave pattern; there’s no lid; that rectangular twisted-handle one,24,0.8333333333333334,0.5
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,2,5,images/040.png,"the squat oval basket in dark gray/black wicker with a single dark arched handle, a clear light beige/cream band wrapping around the bottom edge, Open top, no lid, a very obvious light beige/cream band only at the base","a squat oval basket in dark gray/black wicker with a single dark arched handle; a noticeable lighter beige/cream band around the bottom edge; Open top, no lid",41,0.6585365853658537,0.627906976744186
gpt,gpt-5.5,ACL,gpt5.2-acl-cross-round,ACL_prompt,gpt-5.2,gpt-5.2,gpt5.2-acl-cross-round_143142_1,data/experiments/ACL/2026-05-15/gpt5.2-acl/gpt5.2-acl-cross-round_143142_1/gpt5.2-acl-cross-round_143142_1_data.json,2,6,images/076.png,"the light-tan animal-shaped lidded basket that looks like a duck/bird in side profile, pointed beak and a little round eye on the head, the duck, not the round cat-face","the light-tan wicker basket shaped like a duck/bird—side profile with a pointed beak and a little round eye detail near the front; a lidded, animal-shaped container; not the round cat-face one",33,0.7878787878787878,0.6046511627906976
