experiment,session_prefix,prompt_strategy,director_model,matcher_model,session_id,round,object_num,basket_id,left_extractor,left_gpt_model,right_extractor,right_gpt_model,left_re_words,right_re_words,word_count_delta_right_minus_left,multiset_jaccard,left_referring_expression,right_referring_expression
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,1,9,images/037.png,deterministic,,gpt,gpt-5.5,43,43,0,1.0,"a tall, straight-sided cylindrical wicker basket (like a small hamper) with TWO small loop handles near the top rim. It’s open at the top and has a more open, vertical slat/rectangular weave near the upper section—no big arched handle.","a tall, straight-sided cylindrical wicker basket (like a small hamper) with TWO small loop handles near the top rim; It’s open at the top and has a more open, vertical slat/rectangular weave near the upper section; no big arched handle"
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,2,1,images/015.png,deterministic,,gpt,gpt-5.5,54,42,-12,0.7777777777777778,"the yellow-gold rectangular picnic basket with a tall central handle, and its hinged lid is flipped open—lid panel sticking up/leaning to the right. No animal face; it’s the open-lid picnic style. Confirm when placed. the open-lid picnic basket (lid flipped up to the right), not a closed case.",yellow-gold rectangular picnic basket with a tall central handle; its hinged lid is flipped open—lid panel sticking up/leaning to the right; No animal face; the open-lid picnic style; lid flipped up to the right; not a closed case
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,2,10,images/065.png,deterministic,,gpt,gpt-5.5,47,32,-15,0.6808510638297872,"the large deep round tub/bucket basket with **two small side handles** (no arched handle), open top, brown diagonal/herringbone weave, and a slightly darker band near the bottom. Confirm when placed. has those little ear-like side handles and a slightly darker band near the bottom.",large deep round tub/bucket basket with two small side handles; no arched handle; open top; brown diagonal/herringbone weave; a slightly darker band near the bottom; little ear-like side handles
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,2,11,images/009.png,deterministic,,gpt,gpt-5.5,39,32,-7,0.8205128205128205,the shallow oval/boat-shaped light-tan basket with ONE arched handle; the handle has a pale/whitish wrap at the top and it connects via reddish-brown leather-like straps on both sides. Confirm when you’ve placed,shallow oval/boat-shaped light-tan basket with ONE arched handle; the handle has a pale/whitish wrap at the top; it connects via reddish-brown leather-like straps on both sides
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,2,12,images/017.png,deterministic,,gpt,gpt-5.5,47,37,-10,0.7872340425531915,"(last) is the open light honey-brown basket with one arched handle, shaped like a rounded square; the key giveaway is a clear pinched-in V-notch/pour-spout on the front rim. No lid and no big color bands—please confirm when you spot that notch.",open light honey-brown basket with one arched handle; shaped like a rounded square; the key giveaway is a clear pinched-in V-notch/pour-spout on the front rim; No lid and no big color bands
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,2,2,images/037.png,deterministic,,gpt,gpt-5.5,33,31,-2,0.9393939393939394,"the tall straight-sided *cylindrical* hamper basket, open top, with **two small loop handles** near the rim (no big arched handle). has two small loop handles opposite each other near the top rim.",tall straight-sided cylindrical hamper basket; open top; with two small loop handles near the rim; no big arched handle; two small loop handles opposite each other near the top rim
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,2,3,images/001.png,deterministic,,gpt,gpt-5.5,26,24,-2,0.9230769230769231,"the deep round bucket-shaped basket with a single thick arched handle that’s very dark/near-black, plus a darker band around the top rim.",deep round bucket-shaped basket with a single thick arched handle that’s very dark/near-black; a darker band around the top rim
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,2,4,images/022.png,deterministic,,gpt,gpt-5.5,36,28,-8,0.7777777777777778,the small squat rectangular open basket with a *very thick twisted/rope-like* arched handle (chunky braid). Body is warm orange-brown with a blocky/checkered weave—no lid. Tell me when you’ve placed it.,small squat rectangular open basket with a very thick twisted/rope-like arched handle; chunky braid; Body is warm orange-brown with a blocky/checkered weave; no lid
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,2,5,images/040.png,deterministic,,gpt,gpt-5.5,41,37,-4,0.9024390243902439,"the mostly dark gray/black oval basket with one arched handle, and a noticeable pale/whitish band around the very bottom/base. the dark gray/black handled oval basket, and the pale/whitish band clearly wraps around the entire bottom/base.",mostly dark gray/black oval basket with one arched handle; a noticeable pale/whitish band around the very bottom/base; dark gray/black handled oval basket; the pale/whitish band clearly wraps around the entire bottom/base
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,2,6,images/076.png,deterministic,,gpt,gpt-5.5,48,43,-5,0.8958333333333334,"the duck/bird-shaped wicker basket in side profile: rounded body with the head/beak sticking out to the right and a little dark eye, plus a flat strap-style handle on top (not a round lidded face). Confirm when placed. the duck profile with the strap handle.",duck/bird-shaped wicker basket in side profile; rounded body with the head/beak sticking out to the right and a little dark eye; a flat strap-style handle on top; not a round lidded face; the duck profile with the strap handle
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,2,7,images/033.png,deterministic,,gpt,gpt-5.5,30,28,-2,0.9333333333333333,"the round light-tan **cat-face** lidded basket—has two little ears on top, a face (eyes/whiskers/nose) on the lid, sits on small feet, and **no** big handle.",round light-tan cat-face lidded basket; has two little ears on top; a face (eyes/whiskers/nose) on the lid; sits on small feet; no big handle
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,2,8,images/019.png,deterministic,,gpt,gpt-5.5,23,21,-2,0.9130434782608695,"the very shallow, wide round tray-like basket with a single arched handle, and a really obvious spiral/coiled pattern on the base.","very shallow, wide round tray-like basket with a single arched handle; a really obvious spiral/coiled pattern on the base"
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,2,9,images/012.png,deterministic,,gpt,gpt-5.5,38,26,-12,0.6842105263157895,"the rectangular open basket with a brown/orange handle and frame, but the body has distinct green/teal *vertical striped* panels, and the top rim edge looks scalloped/zigzag. Let me know when you’ve placed that one.",rectangular open basket with a brown/orange handle and frame; the body has distinct green/teal vertical striped panels; the top rim edge looks scalloped/zigzag
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,3,1,images/012.png,deterministic,,gpt,gpt-5.5,40,28,-12,0.7,"(top-left): the rectangular open basket with a brown/orange arched handle and frame, but the body has distinct green/teal vertical striped panels; the top rim edge is scalloped/zigzag. Let me know when you’ve placed that one.",the rectangular open basket with a brown/orange arched handle and frame; the body has distinct green/teal vertical striped panels; the top rim edge is scalloped/zigzag
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,3,10,images/065.png,deterministic,,gpt,gpt-5.5,42,35,-7,0.8333333333333334,"the large deep round tub/bucket basket with **two small side loop handles** (like little ears), open top, **no arched handle**. The weave looks diagonal/herringbone and there’s a slightly darker band near the bottom. Tell me when you’ve placed",the large deep round tub/bucket basket with **two small side loop handles** (like little ears); open top; **no arched handle**; The weave looks diagonal/herringbone; there’s a slightly darker band near the bottom
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,3,11,images/019.png,deterministic,,gpt,gpt-5.5,44,36,-8,0.8181818181818182,"the very shallow, wide *round tray* basket with a single arched handle over it. The base has a super obvious spiral/coiled weave pattern—much flatter than the other round handled baskets. Confirm when you’ve placed this spiral tray. the flat spiral tray.","the very shallow, wide *round tray* basket with a single arched handle over it; The base has a super obvious spiral/coiled weave pattern; much flatter than the other round handled baskets; the flat spiral tray"
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,3,12,images/015.png,deterministic,,gpt,gpt-5.5,46,36,-10,0.782608695652174,"(last) is the rectangular picnic-style basket with a tall central handle, and its hinged lid is flipped open—lid panel sticking up/leaning to the right so you can see the open top. Let me know when you’ve placed this open-lid picnic basket.",the rectangular picnic-style basket with a tall central handle; its hinged lid is flipped open—lid panel sticking up/leaning to the right so you can see the open top; this open-lid picnic basket
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,3,2,images/009.png,deterministic,,gpt,gpt-5.5,40,36,-4,0.9,the small shallow oval/boat-shaped light-tan basket with ONE arched handle. The handle has a pale/whitish wrap at the very top and it connects to the sides with reddish-brown leather-like strap pieces. Confirm when placed.,the small shallow oval/boat-shaped light-tan basket with ONE arched handle; The handle has a pale/whitish wrap at the very top; it connects to the sides with reddish-brown leather-like strap pieces
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,3,3,images/033.png,deterministic,,gpt,gpt-5.5,38,29,-9,0.7631578947368421,"the round light-tan *cat-face* lidded basket: two little ears on top, a face (eyes/whiskers/nose) on the lid, and it sits on small feet—no arched handle. Confirm when you’ve got the cat one.",the round light-tan *cat-face* lidded basket; two little ears on top; a face (eyes/whiskers/nose) on the lid; it sits on small feet—no arched handle
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,3,4,images/076.png,deterministic,,gpt,gpt-5.5,54,51,-3,0.9444444444444444,"the duck/bird-shaped wicker basket in side profile: an elongated rounded body with the head/beak sticking out to the right and a little dark eye. It has a flat strap-style handle on top (not a tall arched handle). Confirm when placed. the solid duck-shaped lidded form, not an open basket.","the duck/bird-shaped wicker basket in side profile; an elongated rounded body with the head/beak sticking out to the right and a little dark eye; It has a flat strap-style handle on top (not a tall arched handle); the solid duck-shaped lidded form, not an open basket"
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,3,5,images/017.png,deterministic,,gpt,gpt-5.5,52,44,-8,0.8461538461538461,"the light honey-brown open basket with one tall arched handle, shaped like a rounded square/soft rectangle, and it has a noticeable little pinched-in notch/dip on the front rim (spout-like). Confirm when you place it. has a clear little V-shaped pinch/notch on the *front* rim. Now",the light honey-brown open basket with one tall arched handle; shaped like a rounded square/soft rectangle; it has a noticeable little pinched-in notch/dip on the front rim (spout-like); a clear little V-shaped pinch/notch on the *front* rim
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,3,6,images/037.png,deterministic,,gpt,gpt-5.5,26,21,-5,0.8076923076923077,"the tall straight-sided **cylindrical hamper** basket, open top, with **two small loop handles** near the rim (no big arched handle). Confirm when you’ve placed",the tall straight-sided **cylindrical hamper** basket; open top; with **two small loop handles** near the rim (no big arched handle)
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,3,7,images/001.png,deterministic,,gpt,gpt-5.5,74,50,-24,0.6756756756756757,"a deep round bucket-shaped basket (open top) with a single very thick arched handle that’s extremely dark/near-black, plus a darker band wrapping around the top rim. Let me know when you’ve placed this dark-handled bucket. ’s handle is noticeably darker (almost black) than the brown body, and there’s a clear dark band right around the top rim. and not the orange rope-handle one.) Confirm when placed.",a deep round bucket-shaped basket (open top) with a single very thick arched handle that’s extremely dark/near-black; a darker band wrapping around the top rim; handle is noticeably darker (almost black) than the brown body; there’s a clear dark band right around the top rim
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,3,8,images/040.png,deterministic,,gpt,gpt-5.5,30,23,-7,0.7666666666666667,"the mostly dark gray/black open oval basket with ONE arched handle, and a very noticeable pale/whitish band wrapping around the bottom/base. (Not the dark-rim bucket from",the mostly dark gray/black open oval basket with ONE arched handle; a very noticeable pale/whitish band wrapping around the bottom/base
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,3,9,images/022.png,deterministic,,gpt,gpt-5.5,50,40,-10,0.8,the small squat *rectangular* open basket with a very thick twisted/rope-like arched handle (chunky braid). The body is warm orange-brown with a blocky/checkered weave—no lid. Confirm when you’ve placed this rope-handle checker one. the chunky braided rope-handle rectangle with a checkered weave.,the small squat *rectangular* open basket with a very thick twisted/rope-like arched handle (chunky braid); The body is warm orange-brown with a blocky/checkered weave—no lid; the chunky braided rope-handle rectangle with a checkered weave
ACL,debug,ACL_prompt,gpt-5.2,gpt-5.2,debug,4,1,images/019.png,deterministic,,gpt,gpt-5.5,45,32,-13,0.7111111111111111,"(top-left) is the very shallow, wide round *tray* basket with one arched handle and a really obvious spiral/coiled pattern on the base (it’s much flatter than the other handled baskets). Let me know when you’ve placed it. the flat spiral tray.","the very shallow, wide round *tray* basket with one arched handle and a really obvious spiral/coiled pattern on the base; much flatter than the other handled baskets; the flat spiral tray"
